source,target
216664953,315286875
315286875,216664953
216664953,315561137
315561137,216664953
216664953,315899982
315899982,216664953
216664953,316277308
316277308,216664953
216664953,316901749
316901749,216664953
216664953,320132164
320132164,216664953
216664953,320375113
320375113,216664953
216664953,320478868
320478868,216664953
216664953,321145939
321145939,216664953
216664953,321367280
321367280,216664953
216664953,321483032
321483032,216664953
216664953,321760878
321760878,216664953
216664953,321963505
321963505,216664953
216664953,322787226
322787226,216664953
216664953,322887364
322887364,216664953
216664953,322902024
322902024,216664953
216664953,323397085
323397085,216664953
216664953,323634276
323634276,216664953
216664953,325454378
325454378,216664953
216664953,325864819
325864819,216664953
216664953,326201913
326201913,216664953
216664953,326380192
326380192,216664953
216664953,326796254
326796254,216664953
216664953,326972717
326972717,216664953
216664953,327584385
327584385,216664953
216664953,327669161
327669161,216664953
216664953,328147097
328147097,216664953
216664953,328596658
328596658,216664953
216664953,328989794
328989794,216664953
216664953,330174377
330174377,216664953
216664953,331017992
331017992,216664953
216664953,331418212
331418212,216664953
216664953,332923459
332923459,216664953
216664953,333703544
333703544,216664953
216664953,335892490
335892490,216664953
216664953,337099855
337099855,216664953
216664953,337110493
337110493,216664953
216664953,337230761
337230761,216664953
216664953,337784241
337784241,216664953
216664953,338282860
338282860,216664953
216664953,338582989
338582989,216664953
216664953,340120292
340120292,216664953
216664953,341309958
341309958,216664953
216664953,344308052
344308052,216664953
216664953,344671470
344671470,216664953
216664953,344930081
344930081,216664953
216664953,345076821
345076821,216664953
216664953,345652936
345652936,216664953
216664953,346191929
346191929,216664953
216664953,348968693
348968693,216664953
216664953,349193795
349193795,216664953
216664953,349531579
349531579,216664953
216664953,349599147
349599147,216664953
216664953,350009142
350009142,216664953
216664953,350330748
350330748,216664953
216664953,351673560
351673560,216664953
216664953,352263509
352263509,216664953
216664953,353887657
353887657,216664953
216664953,355087249
355087249,216664953
216664953,355499248
355499248,216664953
216664953,357004461
357004461,216664953
216664953,357383070
357383070,216664953
216664953,358528631
358528631,216664953
216664953,358812484
358812484,216664953
216664953,359178717
359178717,216664953
216664953,359959291
359959291,216664953
216664953,361383807
361383807,216664953
216664953,362749263
362749263,216664953
216664953,365001307
365001307,216664953
216664953,365929724
365929724,216664953
216664953,366012409
366012409,216664953
216664953,366667968
366667968,216664953
216664953,366725353
366725353,216664953
216664953,367087412
367087412,216664953
216664953,367163841
367163841,216664953
216664953,367233591
367233591,216664953
216664953,367304647
367304647,216664953
216664953,368209184
368209184,216664953
216664953,368538238
368538238,216664953
216664953,368951449
368951449,216664953
216664953,370795775
370795775,216664953
216664953,371602608
371602608,216664953
216664953,372429205
372429205,216664953
216664953,374887619
374887619,216664953
216664953,374954561
374954561,216664953
216664953,376183603
376183603,216664953
216664953,376901299
376901299,216664953
216664953,377764273
377764273,216664953
216664953,379264399
379264399,216664953
216664953,379754348
379754348,216664953
216664953,379944205
379944205,216664953
216664953,381257352
381257352,216664953
216664953,382078848
382078848,216664953
216664953,383317840
383317840,216664953
216664953,383781613
383781613,216664953
216664953,383845797
383845797,216664953
216664953,385342002
385342002,216664953
216664953,385904479
385904479,216664953
216664953,385906442
385906442,216664953
216664953,386721329
386721329,216664953
216664953,387199707
387199707,216664953
216664953,388016555
388016555,216664953
216664953,388067987
388067987,216664953
216664953,388362825
388362825,216664953
216664953,390579861
390579861,216664953
216664953,392036474
392036474,216664953
216664953,392227805
392227805,216664953
216664953,392364761
392364761,216664953
216664953,393685998
393685998,216664953
216664953,394333138
394333138,216664953
216664953,395645310
395645310,216664953
216664953,396235718
396235718,216664953
216664953,396402627
396402627,216664953
216664953,396742574
396742574,216664953
216664953,397703939
397703939,216664953
216664953,400800480
400800480,216664953
216664953,402009533
402009533,216664953
216664953,402240976
402240976,216664953
216664953,402500406
402500406,216664953
216664953,402987542
402987542,216664953
216664953,402989587
402989587,216664953
216664953,403868809
403868809,216664953
216664953,403918862
403918862,216664953
216664953,404640623
404640623,216664953
216664953,405544676
405544676,216664953
216664953,409737943
409737943,216664953
216664953,410472515
410472515,216664953
216664953,411493406
411493406,216664953
216664953,412383997
412383997,216664953
216664953,414885122
414885122,216664953
216664953,415038630
415038630,216664953
216664953,415644346
415644346,216664953
216664953,415851813
415851813,216664953
216664953,415988008
415988008,216664953
216664953,416656836
416656836,216664953
216664953,422397933
422397933,216664953
216664953,423583962
423583962,216664953
216664953,423935509
423935509,216664953
216664953,424774497
424774497,216664953
216664953,425382019
425382019,216664953
216664953,427908333
427908333,216664953
216664953,430259119
430259119,216664953
216664953,430349649
430349649,216664953
216664953,430759245
430759245,216664953
216664953,430989386
430989386,216664953
216664953,431393732
431393732,216664953
216664953,431891842
431891842,216664953
216664953,432519124
432519124,216664953
216664953,432780740
432780740,216664953
216664953,432785098
432785098,216664953
216664953,433687550
433687550,216664953
216664953,434495056
434495056,216664953
216664953,437013768
437013768,216664953
216664953,437124031
437124031,216664953
216664953,437354199
437354199,216664953
216664953,437952643
437952643,216664953
216664953,438876757
438876757,216664953
216664953,439231220
439231220,216664953
216664953,439364387
439364387,216664953
216664953,441424429
441424429,216664953
216664953,443462265
443462265,216664953
216664953,443681549
443681549,216664953
216664953,445025962
445025962,216664953
216664953,447778997
447778997,216664953
216664953,448000482
448000482,216664953
216664953,449200384
449200384,216664953
216664953,449232067
449232067,216664953
216664953,449618374
449618374,216664953
216664953,449640444
449640444,216664953
216664953,451199467
451199467,216664953
216664953,451428698
451428698,216664953
216664953,452797114
452797114,216664953
216664953,452877510
452877510,216664953
216664953,453053149
453053149,216664953
216664953,455157390
455157390,216664953
216664953,456494191
456494191,216664953
216664953,457503777
457503777,216664953
216664953,460521298
460521298,216664953
216664953,461180998
461180998,216664953
216664953,461271567
461271567,216664953
216664953,461737459
461737459,216664953
216664953,463017720
463017720,216664953
216664953,464135322
464135322,216664953
216664953,464836135
464836135,216664953
216664953,465506973
465506973,216664953
216664953,467105321
467105321,216664953
216664953,467327304
467327304,216664953
216664953,468778621
468778621,216664953
216664953,470605214
470605214,216664953
216664953,472289299
472289299,216664953
216664953,472295471
472295471,216664953
216664953,472961638
472961638,216664953
216664953,473337021
473337021,216664953
216664953,473615296
473615296,216664953
216664953,473652730
473652730,216664953
216664953,477262428
477262428,216664953
216664953,477349604
477349604,216664953
216664953,479101955
479101955,216664953
216664953,479777681
479777681,216664953
216664953,480021754
480021754,216664953
216664953,484433786
484433786,216664953
216664953,487602048
487602048,216664953
216664953,488549878
488549878,216664953
216664953,489204411
489204411,216664953
216664953,489714511
489714511,216664953
216664953,491274190
491274190,216664953
216664953,492436609
492436609,216664953
216664953,492578449
492578449,216664953
216664953,493007131
493007131,216664953
216664953,494632683
494632683,216664953
216664953,495077025
495077025,216664953
216664953,498645209
498645209,216664953
216664953,500313385
500313385,216664953
216664953,502104771
502104771,216664953
216664953,506045444
506045444,216664953
216664953,506608168
506608168,216664953
216664953,506969525
506969525,216664953
216664953,507313975
507313975,216664953
216664953,509246150
509246150,216664953
216664953,512019915
512019915,216664953
216664953,516031259
516031259,216664953
216664953,516146289
516146289,216664953
216664953,521296508
521296508,216664953
216664953,521385409
521385409,216664953
216664953,522746042
522746042,216664953
216664953,523227408
523227408,216664953
216664953,523367315
523367315,216664953
216664953,523811870
523811870,216664953
216664953,523974020
523974020,216664953
216664953,524147222
524147222,216664953
216664953,525159645
525159645,216664953
216664953,525752529
525752529,216664953
216664953,526497449
526497449,216664953
216664953,528181138
528181138,216664953
216664953,529962551
529962551,216664953
216664953,530375140
530375140,216664953
216664953,530652338
530652338,216664953
216664953,531033653
531033653,216664953
216664953,531405526
531405526,216664953
216664953,532021860
532021860,216664953
216664953,532701857
532701857,216664953
216664953,534971604
534971604,216664953
216664953,536009720
536009720,216664953
216664953,536275579
536275579,216664953
216664953,536728652
536728652,216664953
216664953,538564194
538564194,216664953
216664953,540604906
540604906,216664953
216664953,540820776
540820776,216664953
216664953,541731342
541731342,216664953
216664953,541864757
541864757,216664953
216664953,542105526
542105526,216664953
216664953,542401368
542401368,216664953
216664953,542485649
542485649,216664953
216664953,542625211
542625211,216664953
216664953,544921057
544921057,216664953
216664953,548290002
548290002,216664953
216664953,549817842
549817842,216664953
216664953,551150419
551150419,216664953
216664953,552244348
552244348,216664953
216664953,552664804
552664804,216664953
216664953,554311248
554311248,216664953
216664953,555151084
555151084,216664953
216664953,555967626
555967626,216664953
216664953,557574300
557574300,216664953
216664953,558789789
558789789,216664953
216664953,560184015
560184015,216664953
216664953,561043510
561043510,216664953
216664953,561237386
561237386,216664953
216664953,562528198
562528198,216664953
216664953,566253509
566253509,216664953
216664953,567060981
567060981,216664953
216664953,567296458
567296458,216664953
216664953,569030788
569030788,216664953
216664953,569357698
